Flock_ID,Julian_Date,Season,Site_Segment,Transect,Site,Minute,Minute_2,Chlorospingus,Species,Size,Furnariid_Sp,Tyrannid_Sp,Migrant_Sp,Thraupid_Sp,SESFRic,SESFDis,SESPD,SESMPD,Dist_Edge,1km_forest,1km_edge,Canopy_Cover,Understory_Density,Tree_Size,Vertical_Structure,Trogon collaris,Trogon personatus,Eubucco bourcierii,Veniliornis dignus,Veniliornis fumigatus,Colaptes rubiginosus,Piaya cayanna,Picumnus granadensis,Premnornis guttuligera,Premnoplex brunnescens,Margarornis stellatus,Pseudocolaptes boissonneautii,Xenops rutilans,Syndactyla subalaris,Anabacerthia striaticollis,Philydor rufum,Thripadectes holostictus,Thripadectes virgaticeps,Dendrocolaptes picumnus,Xiphorhynchus triangularis,Lepidocolaptes lacrymiger,Dysithamnus mentalis,Phyllomyias nigrocapillus,Phyllomyias cinereiceps,Mecocerculus poecilocercus,Phylloscartes poecilotis,Phylloscartes opthalmicus,Leptopogon rufipectus,Mionectes striaticollis,Myiophobus flavicans,Nephelomyias pulcher,Myiophobus fasciatus,Pyrrhomyias cinnamomeus,Contopus fumigatus,Myiarchus tuberculifer,Myiarchus cephalotes,Pipreola riefferi,Ampelioides tschudii,Pachyramphus versicolor,Pachyramphus polychopterus,Snowornis cryptolophus,Cyclarhis nigrirostris,Vireo leucophrys,Hylophilus semibrunneus,Cyanocorax yncas,Henicorhina leucophrys,Hemispingus frontalis,Creurgops verticalis,Anisognathus notabilis,Anisognathus somptuosus,Iridosornis porphyrocephalus,Chlorochrysa nitidissima,Sporothraupis cyanocephala,Tangara ruficervix,Tangara heinei,Tangara nigroviridis,Tangara labradorides,Tangara gyrola,Tangara xanthocephala,Tangara arthus,Tangara vitriolina,Chlorophanes spiza,Diglossa caerulescens,Diglossa cyanea,Diglossa albilatera,Tiaris olivaceus,Coereba flaveola,Saltator atripennis,Arremonops bruneinucha,Atlapetes albinucha,Chlorospingus canigularis,Chlorospingus semifuscus,Habia cristata,Piranga flava,Amblycercus holostictus,Setophaga pitiayumi,Myiothlypis coronatus,Basileuterus tristriatus,Myioborus miniatus,Euphonia laniirostris,Euphonia xanthogaster,Chlorophonia phyrrophrys,Chlorophonia cyanea,Mniotilta varia,Setophaga fusca,Cardellina canadensis,Vermivora chrysoptera,Vireo flavifrons,Piranga rubra,Leiothlypis peregrina,Setophaga cerulea,Myrmotherula schisticolor,Setophaga castanea,Campylorhamphus pusillus,Dendrocincla tyrannina,Cinnycerthia olivacea,Chlorornis riefferii,Pheucticus ludovicianus,Vireo olivaceus
419,56,1,Brillante-1,El Brillante,9,454,206116,1,8,16,2,0,1,3,-1.250395928,-2.790830932,-1.07024467,-1.768117408,9,87.5,12.38,1.774754244,0.295137226,-0.061139168,0.462370587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,56,1,Brillante-2,El Brillante,9,585,342225,1,20,36,3,3,2,6,-0.497158841,-2.178907873,-0.467090453,-1.248480259,42,87.5,12.38,0.983865543,-0.559410303,0.104927511,1.143256544,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,1,0,0,0,3,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
421,56,1,Brillante-4,El Brillante,9,623,388129,1,14,19,5,3,2,1,-0.812559526,-0.804295035,-1.322179712,-0.380559608,152,87.5,12.38,1.458398764,-2.524651925,0.533854486,0.204213432,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
422,56,1,Brillante-4,El Brillante,9,690,476100,1,9,14,2,0,0,4,-2.057500031,-1.684012886,-0.883277561,-1.643994204,152,87.5,12.38,1.458398764,-2.524651925,0.533854486,0.204213432,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,56,1,Brillante-4,El Brillante,9,944,891136,1,3,4,0,0,1,0,-0.834310967,-1.609526378,-0.960841413,-2.284667049,152,87.5,12.38,1.458398764,-2.524651925,0.533854486,0.204213432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,56,1,Brillante-3,El Brillante,9,973,946729,0,11,15,1,4,2,3,-1.347053911,-1.281191939,-1.341218681,-0.772224263,59,87.5,12.38,1.458398764,-0.39656306,-0.515057935,0.078118263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
425,56,1,Brillante-3,El Brillante,9,1015,1030225,1,8,12,2,3,1,0,-0.741669589,-1.081096057,-0.460322674,-0.010552774,59,87.5,12.38,1.458398764,-0.39656306,-0.515057935,0.078118263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,57,1,Brillante-1,El Brillante,9,450,202500,1,13,19,1,2,3,3,-1.343294325,-1.429816667,-1.213718307,-2.319868662,9,87.5,12.38,1.774754244,0.295137226,-0.061139168,0.462370587,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
427,57,1,Brillante-5,El Brillante,9,495,245025,0,10,17,0,2,1,5,-1.988506368,-2.431036226,-1.558562658,-0.772664712,246,87.5,12.38,0.983865543,-1.092050542,-0.382678868,0.391241198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,57,1,Brillante-4,El Brillante,9,540,291600,0,10,16,1,0,1,5,-1.199872141,-0.850622098,-0.098644715,-1.406236137,152,87.5,12.38,1.458398764,-2.524651925,0.533854486,0.204213432,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,57,1,Brillante-4,El Brillante,9,560,313600,1,11,19,3,0,2,3,-1.461662805,-1.262382481,-0.988811283,-0.831342821,152,87.5,12.38,1.458398764,-2.524651925,0.533854486,0.204213432,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
430,57,1,Brillante-3,El Brillante,9,640,409600,0,5,11,0,2,1,0,-1.184675229,-1.377651869,0.052425356,0.065423969,59,87.5,12.38,1.458398764,-0.39656306,-0.515057935,0.078118263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,57,1,Brillante-3,El Brillante,9,716,512656,0,5,7,0,2,1,0,-0.142782315,-1.035180594,1.53342523,1.039694886,59,87.5,12.38,1.458398764,-0.39656306,-0.515057935,0.078118263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,57,1,Brillante-3,El Brillante,9,885,783225,1,8,12,2,0,2,2,-1.54958319,-2.184816966,-1.647288068,-2.313299043,59,87.5,12.38,1.458398764,-0.39656306,-0.515057935,0.078118263,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
433,57,1,Brillante-1,El Brillante,9,924,853776,0,9,16,0,2,3,1,-1.673033786,-1.859124089,-1.759408766,-1.711933855,9,87.5,12.38,1.774754244,0.295137226,-0.061139168,0.462370587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
434,57,1,Brillante-4,El Brillante,9,971,942841,0,5,10,1,2,1,0,-0.710561307,-1.205105871,0.064759565,0.005580744,152,87.5,12.38,1.458398764,-2.524651925,0.533854486,0.204213432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,58,1,Brillante-1,El Brillante,9,443,196249,0,5,7,0,2,1,0,-1.160033434,-1.81030932,-0.041876029,0.05137512,9,87.5,12.38,1.774754244,0.295137226,-0.061139168,0.462370587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,58,1,Brillante-1,El Brillante,9,460,211600,0,16,35,4,3,1,5,-0.256506949,-0.923321092,-1.539484537,-1.104989417,9,87.5,12.38,1.774754244,0.295137226,-0.061139168,0.462370587,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,3,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,58,1,Brillante-4,El Brillante,9,505,255025,1,8,11,3,1,1,1,-0.920341159,-0.828740104,-0.740990069,-0.42256271,152,87.5,12.38,1.458398764,-2.524651925,0.533854486,0.204213432,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,58,1,Brillante-5,El Brillante,9,582,338724,0,12,18,1,1,2,7,-0.997849813,-1.339730949,-1.998100266,-3.819431772,246,87.5,12.38,0.983865543,-1.092050542,-0.382678868,0.391241198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
439,58,1,NA,El Brillante,9,609,370881,1,7,10,1,1,2,1,-1.01633064,-1.846507317,-0.735902846,-1.666207588,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
440,58,1,Brillante-2,El Brillante,9,625,390625,0,6,8,1,1,1,1,-1.275796174,-0.345172081,-0.074930234,0.162568687,42,87.5,12.38,0.983865543,-0.559410303,0.104927511,1.143256544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,59,1,NA,El Brillante,9,428,183184,1,9,19,1,1,2,0,-1.386932528,-2.36410903,-0.394406641,-1.366313834,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
442,59,1,Ingles-1,El Ingles,9,460,211600,1,6,9,0,1,0,3,-0.865535628,-1.450083431,-1.20047186,-2.315549301,406,97.11,7.08,0.667510063,1.993395532,1.341247867,-0.493893013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,59,1,Ingles-3,El Ingles,9,482,232324,1,10,15,2,2,0,4,-0.039972172,-0.808535702,-0.210705413,0.338532596,610,97.11,7.08,-1.863333778,1.422798311,2.318342947,-1.147106815,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,59,1,Ingles-3,El Ingles,9,530,280900,0,12,21,4,2,1,1,0.783152913,-0.928222336,-1.442546357,-0.478865038,610,97.11,7.08,-1.863333778,1.422798311,2.318342947,-1.147106815,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
445,59,1,Ingles-4,El Ingles,9,621,385641,0,12,22,3,1,0,3,-0.381044468,-1.74810058,-0.359050885,-0.428809354,716,97.11,7.08,-1.230622818,1.254545808,1.774054985,-0.185256096,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
446,59,1,Ingles-2,El Ingles,9,882,777924,0,5,5,3,0,1,0,-0.205340373,-0.649503328,-0.872762432,-0.618849905,504,97.11,7.08,0.192976843,1.405233578,2.718634594,0.719163365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,59,1,Ingles-2,El Ingles,9,934,872356,0,9,10,3,2,1,2,-0.232890056,-0.803383788,-0.943547189,-0.33773304,504,97.11,7.08,0.192976843,1.405233578,2.718634594,0.719163365,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,59,1,Ingles-4,El Ingles,9,965,931225,0,6,7,1,1,1,1,-1.026404207,-1.757427012,0.490510767,-0.136314018,716,97.11,7.08,-1.230622818,1.254545808,1.774054985,-0.185256096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,59,1,Ingles-5,El Ingles,9,980,960400,0,4,8,0,2,0,0,-0.898646568,-1.80585882,-0.443346459,-0.711472538,773,97.11,7.08,0.762416707,0.822944912,1.019097167,-1.355958815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,59,1,Ingles-3,El Ingles,9,995,990025,1,13,21,2,4,1,1,-1.462507253,-2.398881555,0.688579703,0.21996814,610,97.11,7.08,-1.863333778,1.422798311,2.318342947,-1.147106815,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,60,1,Brillante-1,El Brillante,9,442,195364,0,4,12,0,2,1,0,-1.244140907,-1.411408433,-0.542464082,-0.315268335,9,87.5,12.38,1.774754244,0.295137226,-0.061139168,0.462370587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,60,1,Ingles-1,El Ingles,9,463,214369,0,3,5,1,0,0,0,-0.713086183,-1.981451642,-0.039889462,-0.872241364,406,97.11,7.08,0.667510063,1.993395532,1.341247867,-0.493893013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,60,1,Ingles-3,El Ingles,9,485,235225,0,10,16,3,2,0,1,0.168727666,-1.022206577,-1.175067545,-0.288217552,610,97.11,7.08,-1.863333778,1.422798311,2.318342947,-1.147106815,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,60,1,Ingles-2,El Ingles,9,541,292681,0,7,10,1,4,0,0,-0.665712899,-1.724133672,-0.042672425,-0.071064109,504,97.11,7.08,0.192976843,1.405233578,2.718634594,0.719163365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,60,1,Ingles-2,El Ingles,9,581,337561,0,7,8,2,1,1,0,-1.002995779,-1.667479468,0.431310522,0.389527003,504,97.11,7.08,0.192976843,1.405233578,2.718634594,0.719163365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,60,1,Ingles-5,El Ingles,9,904,817216,0,7,11,2,0,0,1,0.163085581,-1.3949123,-1.050935969,-1.003488816,773,97.11,7.08,0.762416707,0.822944912,1.019097167,-1.355958815,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
457,60,1,Ingles-4,El Ingles,9,964,929296,0,3,6,1,0,0,1,-0.806293838,-2.252256788,0.246438318,-0.632243081,716,97.11,7.08,-1.230622818,1.254545808,1.774054985,-0.185256096,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,60,1,Ingles-4,El Ingles,9,1052,1106704,0,4,7,0,0,1,2,-0.998606894,-1.911102838,-1.321533148,-2.686594224,716,97.11,7.08,-1.230622818,1.254545808,1.774054985,-0.185256096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,60,1,Ingles-2,El Ingles,9,1076,1157776,0,8,13,1,3,1,3,-0.817722841,-0.551610152,-0.640470694,-0.184782524,504,97.11,7.08,0.192976843,1.405233578,2.718634594,0.719163365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,61,1,Brillante-4,El Brillante,9,438,191844,1,7,9,2,1,2,0,-0.9123943,-1.577635739,-0.79838355,-0.401720567,152,87.5,12.38,1.458398764,-2.524651925,0.533854486,0.204213432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
